,month,day,day_of_week,binned_dep,binned_arr,binned_distance,carrier_encoded
141669,1,7,1,7,3,2,8
104017,1,5,6,8,8,1,0
59715,1,3,4,6,7,1,0
69968,1,4,5,3,3,1,8
75481,1,4,5,8,1,1,0
77060,1,4,5,4,5,1,3
52977,1,3,4,2,3,1,0
52206,1,3,4,5,6,2,1
24280,1,2,3,3,3,2,3
135911,1,7,1,7,7,1,3
4346,1,1,2,4,6,2,8
145752,1,7,1,2,3,1,0
35532,1,2,3,3,3,1,0
43443,1,3,4,6,6,2,0
107572,1,6,0,5,6,1,9
88927,1,5,6,7,7,1,8
82178,1,4,5,4,5,1,3
63223,1,3,4,3,4,2,0
107239,1,6,0,6,7,1,9
89384,1,5,6,4,5,1,8
14515,1,1,2,7,8,1,4
104682,1,5,6,5,6,1,0
145902,1,7,1,2,4,1,0
123608,1,6,0,6,6,1,8
1303,1,1,2,6,7,1,0
92970,1,5,6,3,4,1,4
111385,1,6,0,5,6,1,0
4229,1,1,2,5,5,1,8
43268,1,3,4,6,8,2,1
48782,1,3,4,4,4,1,3
58754,1,3,4,3,4,1,9
146817,1,7,1,4,4,2,2
122626,1,6,0,8,8,1,0
74197,1,4,5,5,5,1,8
47579,1,3,4,7,1,1,8
22341,1,2,3,5,5,1,0
70337,1,4,5,7,8,1,0
15885,1,1,2,5,5,1,0
57719,1,3,4,4,5,1,9
101117,1,5,6,5,6,2,9
81749,1,4,5,4,4,1,3
111862,1,6,0,5,6,2,3
105809,1,5,6,8,3,2,8
149279,1,7,1,6,6,1,3
105413,1,5,6,4,5,1,8
133790,1,7,1,2,3,1,0
111804,1,6,0,5,5,1,3
113074,1,6,0,3,4,1,3
12475,1,1,2,3,5,2,9
92651,1,5,6,5,7,2,4
69731,1,4,5,7,8,1,3
133230,1,7,1,5,6,1,0
21038,1,2,3,7,8,1,1
66749,1,4,5,4,5,2,0
45063,1,3,4,6,6,1,3
65321,1,4,5,6,6,1,0
66821,1,4,5,3,4,1,0
67897,1,4,5,4,5,2,8
33898,1,2,3,7,7,1,9
110460,1,6,0,7,7,1,6
65273,1,4,5,5,5,1,6
115529,1,6,0,7,8,1,2
60870,1,3,4,7,8,2,0
68796,1,4,5,8,8,1,8
116113,1,6,0,6,8,2,1
129897,1,7,1,3,4,2,9
81644,1,4,5,2,3,1,3
37774,1,2,3,3,3,1,0
112369,1,6,0,8,8,1,3
105598,1,5,6,8,2,2,8
132394,1,7,1,6,7,2,9
6843,1,1,2,4,5,1,0
135013,1,7,1,6,7,2,3
89247,1,5,6,4,5,1,8
40950,1,2,3,6,7,1,8
113326,1,6,0,5,7,2,3
140415,1,7,1,4,5,1,8
59062,1,3,4,6,6,1,3
18259,1,1,2,7,8,1,8
67016,1,4,5,4,5,1,0
36926,1,2,3,4,4,1,0
14786,1,1,2,7,8,1,0
50395,1,3,4,7,7,1,9
9258,1,1,2,4,5,1,3
109841,1,6,0,7,7,1,9
41332,1,2,3,3,4,1,8
25679,1,2,3,7,8,1,8
125221,1,6,0,3,3,1,8
130235,1,7,1,3,4,1,9
87987,1,5,6,7,8,1,3
67939,1,4,5,6,7,1,8
33917,1,2,3,8,1,1,9
60904,1,3,4,4,4,1,0
112160,1,6,0,4,5,2,3
140314,1,7,1,3,5,1,8
80139,1,4,5,7,8,2,1
19181,1,1,2,7,7,1,8
135599,1,7,1,4,5,2,3
58202,1,3,4,6,7,2,9
92592,1,5,6,7,8,1,0
47273,1,3,4,5,6,1,8
61172,1,3,4,6,7,1,7
11668,1,1,2,4,6,2,9
27637,1,2,3,4,5,1,0
4337,1,1,2,7,8,1,8
100835,1,5,6,4,5,1,9
37750,1,2,3,6,6,1,0
39046,1,2,3,4,4,1,8
123443,1,6,0,6,7,1,8
79365,1,4,5,6,7,2,2
91876,1,5,6,7,8,2,2
100742,1,5,6,2,3,1,9
86515,1,5,6,3,4,2,0
6806,1,1,2,6,7,1,0
3715,1,1,2,3,3,1,3
40485,1,2,3,5,6,1,8
51228,1,3,4,7,8,2,2
33816,1,2,3,4,5,1,9
39514,1,2,3,7,8,1,8
105717,1,5,6,5,6,1,8
52526,1,3,4,6,6,2,1
88653,1,5,6,7,8,1,3
23305,1,2,3,2,3,1,3
92696,1,5,6,6,7,1,4
6468,1,1,2,4,4,1,0
146089,1,7,1,8,8,1,3
1276,1,1,2,6,6,1,0
131768,1,7,1,4,4,1,9
67254,1,4,5,7,8,1,3
9914,1,1,2,4,4,1,8
111859,1,6,0,6,7,1,3
54286,1,3,4,4,5,1,3
7922,1,1,2,7,8,2,7
101594,1,5,6,7,7,2,9
147688,1,7,1,3,4,1,0
83363,1,4,5,5,6,1,8
26438,1,2,3,7,8,1,9
143812,1,7,1,6,7,1,0
17471,1,1,2,7,8,2,3
80128,1,4,5,6,7,2,1
143164,1,7,1,7,8,1,2
112184,1,6,0,7,7,1,3
20007,1,2,3,7,7,1,5
3982,1,1,2,4,5,1,3
111987,1,6,0,6,7,1,3
107426,1,6,0,6,7,1,9
64191,1,3,4,4,4,1,0
93121,1,5,6,3,4,1,3
105872,1,5,6,4,5,2,8
15902,1,1,2,6,7,2,1
93906,1,5,6,3,4,1,3
25418,1,2,3,5,6,1,8
95813,1,5,6,6,7,1,0
132906,1,7,1,7,1,2,9
100429,1,5,6,7,7,1,9
58849,1,3,4,4,5,1,9
105254,1,5,6,8,8,1,3
117478,1,6,0,7,8,1,0
136533,1,7,1,4,5,1,3
140605,1,7,1,6,7,2,8
63106,1,3,4,3,3,1,0
7215,1,1,2,5,7,1,0
114714,1,6,0,6,7,1,5
126593,1,6,0,3,4,2,2
146404,1,7,1,6,7,1,0
146235,1,7,1,4,5,1,3
15991,1,1,2,4,4,2,1
16044,1,1,2,3,3,1,1
79078,1,4,5,3,3,1,0
41368,1,2,3,5,6,1,8
139318,1,7,1,6,7,1,3
132787,1,7,1,3,4,2,9
45521,1,3,4,5,7,1,3
123986,1,6,0,4,4,1,8
82690,1,4,5,6,6,1,8
143333,1,7,1,6,6,1,2
141729,1,7,1,4,4,1,8
14409,1,1,2,7,7,2,4
101417,1,5,6,7,1,2,9
120137,1,6,0,5,5,1,8
75521,1,4,5,7,7,1,0
89263,1,5,6,7,7,1,8
118041,1,6,0,5,5,1,3
93409,1,5,6,3,5,2,3
28509,1,2,3,7,8,1,0
122605,1,6,0,3,4,1,0
12123,1,1,2,3,4,1,9
55974,1,3,4,7,8,1,8
127764,1,6,0,7,8,1,4
64529,1,3,4,4,5,1,3
6559,1,1,2,5,5,1,0
78358,1,4,5,4,6,2,9
31988,1,2,3,7,8,2,0
59865,1,3,4,3,3,1,0
81026,1,4,5,3,4,1,0
26757,1,2,3,3,3,1,9
70302,1,4,5,7,8,1,0
129105,1,6,0,7,7,1,8
120074,1,6,0,7,8,1,8
99795,1,5,6,8,8,1,9
85570,1,5,6,6,7,1,0
90892,1,5,6,6,6,1,8
61023,1,3,4,7,8,1,7
93876,1,5,6,6,6,1,3
41268,1,2,3,7,8,2,8
85319,1,5,6,6,1,2,2
36314,1,2,3,3,3,1,1
57722,1,3,4,5,6,1,9
97114,1,5,6,4,5,1,0
46462,1,3,4,4,4,1,8
114211,1,6,0,5,6,1,3
23337,1,2,3,3,3,1,3
12576,1,1,2,3,3,1,9
99629,1,5,6,7,7,1,9
13614,1,1,2,4,5,2,0
78119,1,4,5,3,3,1,9
33265,1,2,3,7,8,2,9
41628,1,2,3,7,8,1,0
129777,1,7,1,6,6,1,9
1224,1,1,2,7,8,1,0
95383,1,5,6,3,4,2,3
104271,1,5,6,3,3,1,1
118970,1,6,0,4,5,1,3
146369,1,7,1,6,6,1,0
96386,1,5,6,3,3,1,8
103493,1,5,6,6,7,1,0
114167,1,6,0,5,6,1,3
120143,1,6,0,7,8,1,8
106240,1,5,6,4,4,1,8
106304,1,5,6,4,5,1,8
81315,1,4,5,4,5,1,0
150032,1,7,1,5,5,1,8
142364,1,7,1,5,6,1,9
49701,1,3,4,4,4,1,9
78227,1,4,5,3,3,1,9
114478,1,6,0,5,6,1,3
20514,1,2,3,5,6,2,2
86783,1,5,6,4,5,2,0
136786,1,7,1,3,4,1,0
128067,1,6,0,3,4,1,3
30443,1,2,3,3,3,1,0
106184,1,5,6,3,5,3,8
123535,1,6,0,4,6,2,8
33946,1,2,3,7,8,2,9
112103,1,6,0,6,6,1,3
136105,1,7,1,6,7,1,3
6851,1,1,2,7,8,1,0
149989,1,7,1,4,4,1,8
122104,1,6,0,7,7,1,0
97611,1,5,6,4,6,2,0
72514,1,4,5,6,8,1,9
139472,1,7,1,4,5,1,3
93956,1,5,6,6,8,2,3
75879,1,4,5,6,7,1,0
122776,1,6,0,2,3,2,0
50875,1,3,4,6,7,1,5
120541,1,6,0,5,5,1,9
39157,1,2,3,4,5,1,8
127487,1,6,0,3,4,2,4
105911,1,5,6,5,6,1,8
38160,1,2,3,4,5,1,3
57159,1,3,4,5,6,1,9
99460,1,5,6,4,5,1,8
143124,1,7,1,6,6,1,2
77068,1,4,5,8,8,1,3
150232,1,7,1,4,4,1,8
97089,1,5,6,4,5,1,0
100391,1,5,6,7,8,1,9
111820,1,6,0,7,8,1,3
26650,1,2,3,6,7,1,9
117470,1,6,0,6,6,1,0
68932,1,4,5,6,7,1,8
57234,1,3,4,8,8,2,9
119044,1,6,0,6,7,1,8
35226,1,2,3,4,4,1,9
110461,1,6,0,7,7,1,6
10666,1,1,2,4,5,1,9
29246,1,2,3,3,4,1,4
104210,1,5,6,6,6,1,1
27345,1,2,3,4,4,1,8
16298,1,1,2,7,8,2,1
147089,1,7,1,3,3,1,1
132755,1,7,1,6,6,1,9
149780,1,7,1,5,6,1,3
117856,1,6,0,3,5,2,1
109039,1,6,0,4,6,2,9
130604,1,7,1,3,4,2,9
94098,1,5,6,3,4,1,3
12544,1,1,2,7,7,1,9
117600,1,6,0,6,7,1,0
57818,1,3,4,5,7,1,9
15199,1,1,2,5,5,1,0
54054,1,3,4,4,5,1,3
137212,1,7,1,4,5,1,3
135984,1,7,1,6,6,1,3
36433,1,2,3,4,4,1,1
63459,1,3,4,6,7,1,0
64356,1,3,4,3,4,1,3
104990,1,5,6,5,6,1,0
95246,1,5,6,8,1,1,3
8394,1,1,2,6,7,1,3
95939,1,5,6,3,4,1,3
132781,1,7,1,5,6,1,9
103016,1,5,6,3,3,1,9
35057,1,2,3,6,7,2,9
9830,1,1,2,3,4,1,8
112632,1,6,0,7,8,1,3
33657,1,2,3,3,4,1,9
105933,1,5,6,3,3,1,8
87791,1,5,6,6,7,1,1
113335,1,6,0,3,3,1,3
92711,1,5,6,8,8,1,4
24145,1,2,3,4,5,1,3
129041,1,6,0,4,4,1,8
76795,1,4,5,3,5,1,3
84340,1,4,5,6,6,1,8
9214,1,1,2,6,8,2,3
3899,1,1,2,7,7,1,3
9025,1,1,2,2,5,2,3
117196,1,6,0,5,7,2,0
146103,1,7,1,6,6,1,3
76269,1,4,5,4,4,1,4
111947,1,6,0,7,8,1,3
76397,1,4,5,5,5,1,3
110830,1,6,0,5,5,1,1
120251,1,6,0,7,7,1,3
111580,1,6,0,2,3,1,0
113122,1,6,0,8,8,1,3
64554,1,3,4,4,5,1,3
139606,1,7,1,4,5,2,3
4449,1,1,2,5,6,1,8
116093,1,6,0,3,4,1,1
18538,1,1,2,3,4,2,8
18939,1,1,2,6,7,1,8
96648,1,5,6,7,7,1,0
95258,1,5,6,4,4,1,3
115471,1,6,0,3,4,2,2
112595,1,6,0,1,2,2,3
60160,1,3,4,7,8,1,0
116450,1,6,0,4,5,1,1
149840,1,7,1,7,8,1,8
127559,1,6,0,5,6,1,4
69508,1,4,5,6,6,1,0
79940,1,4,5,3,5,2,1
80299,1,4,5,7,8,2,1
137730,1,7,1,5,6,1,0
33636,1,2,3,6,7,1,9
16654,1,1,2,5,6,1,0
78050,1,4,5,7,7,1,9
7298,1,1,2,6,6,1,0
103832,1,5,6,6,6,1,6
131884,1,7,1,4,5,1,9
81648,1,4,5,4,4,1,3
110413,1,6,0,6,6,1,6
108972,1,6,0,3,3,1,9
19823,1,2,3,8,8,1,5
45399,1,3,4,6,7,1,3
56380,1,3,4,3,3,1,8
38393,1,2,3,6,7,1,3
143984,1,7,1,3,4,1,0
30321,1,2,3,4,6,2,8
89703,1,5,6,6,6,1,8
75993,1,4,5,7,8,1,4
63631,1,3,4,4,5,1,4
47190,1,3,4,6,7,1,8
83961,1,4,5,3,3,1,8
12423,1,1,2,3,4,2,9
82205,1,4,5,6,7,1,3
68294,1,4,5,3,4,2,8
105653,1,5,6,5,6,1,8
58227,1,3,4,7,8,2,9
77432,1,4,5,6,6,1,3
109291,1,6,0,2,3,1,9
99040,1,5,6,4,6,2,8
36737,1,2,3,3,5,1,0
91363,1,5,6,8,1,1,0
97868,1,5,6,3,3,1,0
149313,1,7,1,6,7,1,3
131634,1,7,1,3,4,1,9
4569,1,1,2,4,6,2,8
125684,1,6,0,8,8,1,8
50831,1,3,4,6,7,2,5
96810,1,5,6,8,8,1,0
42841,1,3,4,8,8,1,6
47902,1,3,4,6,7,2,8
99113,1,5,6,7,8,2,8
85568,1,5,6,8,8,1,0
13684,1,1,2,7,7,1,0
117592,1,6,0,4,4,1,0
118608,1,6,0,3,3,1,3
40997,1,2,3,4,5,1,8
106640,1,5,6,6,7,1,3
145762,1,7,1,4,5,1,0
44529,1,3,4,6,6,1,0
57313,1,3,4,5,6,2,9
140949,1,7,1,7,7,1,8
140513,1,7,1,6,6,1,8
33131,1,2,3,8,8,1,9
44368,1,3,4,6,7,1,0
35366,1,2,3,2,3,1,0
45470,1,3,4,6,7,1,3
108695,1,6,0,4,5,1,9
93689,1,5,6,7,8,1,3
67212,1,4,5,4,4,1,3
57946,1,3,4,2,3,1,9
79701,1,4,5,5,5,1,0
112033,1,6,0,3,4,1,3
111288,1,6,0,5,6,1,0
137894,1,7,1,2,3,1,0
93168,1,5,6,7,8,1,3
101550,1,5,6,3,3,1,9
93530,1,5,6,6,8,2,3
119116,1,6,0,7,8,1,8
56727,1,3,4,7,7,1,9
33644,1,2,3,4,5,1,9
17980,1,1,2,5,6,2,8
25915,1,2,3,3,3,1,9
126383,1,6,0,2,3,1,2
12676,1,1,2,8,8,1,0
25149,1,2,3,7,8,1,8
100783,1,5,6,3,3,1,9
95212,1,5,6,7,8,1,3
72720,1,4,5,3,3,1,9
62677,1,3,4,6,7,2,2
74669,1,4,5,7,8,1,0
131751,1,7,1,7,8,1,9
35293,1,2,3,6,6,1,9
21154,1,2,3,7,8,1,1
90260,1,5,6,3,4,1,8
149900,1,7,1,5,5,1,8
90842,1,5,6,5,6,1,8
9355,1,1,2,2,3,1,3
100181,1,5,6,6,7,2,9
38518,1,2,3,8,1,1,3
64328,1,3,4,3,4,1,3
121730,1,6,0,7,8,1,0
103731,1,5,6,3,3,1,6
58156,1,3,4,7,8,1,9
28808,1,2,3,6,7,2,0
27193,1,2,3,4,4,1,8
10511,1,1,2,7,7,1,9
104623,1,5,6,4,5,2,0
52240,1,3,4,6,7,2,1
144173,1,7,1,7,7,1,0
22450,1,2,3,6,7,1,0
109231,1,6,0,7,8,1,9
73835,1,4,5,5,6,1,9
15548,1,1,2,5,5,1,2
98013,1,5,6,4,4,1,0
14957,1,1,2,5,5,1,3
87407,1,5,6,4,5,1,0
38051,1,2,3,7,8,1,3
15311,1,1,2,4,5,1,0
35735,1,2,3,2,3,1,8
7168,1,1,2,4,4,2,0
30444,1,2,3,7,7,1,0
149223,1,7,1,5,5,1,3
47009,1,3,4,5,6,2,8
81153,1,4,5,3,3,2,0
133603,1,7,1,6,7,1,6
139469,1,7,1,5,5,2,3
1652,1,1,2,5,5,1,6
82339,1,4,5,2,4,1,3
116736,1,6,0,8,8,1,0
106451,1,5,6,5,6,2,0
91968,1,5,6,6,7,2,0
68799,1,4,5,8,8,1,8
91348,1,5,6,8,1,1,0
54438,1,3,4,4,5,1,3
142249,1,7,1,7,8,1,9
74448,1,4,5,8,1,1,0
91143,1,5,6,3,4,1,0
18046,1,1,2,6,7,2,8
128902,1,6,0,5,6,1,8
142022,1,7,1,3,4,1,8
6517,1,1,2,4,4,1,0
78577,1,4,5,5,6,1,9
32033,1,2,3,5,6,2,0
16209,1,1,2,5,5,1,1
66367,1,4,5,3,4,1,7
16990,1,1,2,2,4,2,0
119009,1,6,0,2,3,1,8
114078,1,6,0,6,6,1,3
108303,1,6,0,5,5,1,9
67423,1,4,5,5,5,1,3
29900,1,2,3,5,5,1,3
97422,1,5,6,4,4,1,0
20832,1,2,3,2,3,1,0
136599,1,7,1,7,8,1,3
126689,1,6,0,6,8,2,6
41294,1,2,3,3,3,1,8
41824,1,2,3,6,7,1,3
117968,1,6,0,7,8,1,1
116127,1,6,0,7,8,1,1
109364,1,6,0,6,7,1,9
143624,1,7,1,5,6,1,0
68317,1,4,5,4,5,1,8
135426,1,7,1,2,3,1,3
16884,1,1,2,8,8,1,0
124520,1,6,0,7,8,1,8
80885,1,4,5,3,4,2,0
70549,1,4,5,5,6,1,0
101183,1,5,6,3,4,1,9
36883,1,2,3,6,7,2,0
64382,1,3,4,3,4,1,3
144591,1,7,1,3,4,2,4
43572,1,3,4,6,6,1,0
121477,1,6,0,4,5,1,0
39538,1,2,3,5,6,1,8
9261,1,1,2,3,5,2,3
29360,1,2,3,3,4,1,4
103142,1,5,6,4,5,1,9
66298,1,4,5,6,7,1,0
14889,1,1,2,5,5,1,3
94886,1,5,6,6,8,2,3
75971,1,4,5,7,8,1,4
121865,1,6,0,8,8,1,0
144257,1,7,1,7,8,1,4
34535,1,2,3,4,5,2,9
55423,1,3,4,6,6,1,3
17203,1,1,2,8,1,2,0
149960,1,7,1,5,6,1,8
48158,1,3,4,3,4,1,8
73534,1,4,5,3,4,2,9
113624,1,6,0,6,6,1,3
31016,1,2,3,3,3,1,0
42785,1,3,4,6,6,1,6
34590,1,2,3,5,6,1,9
147447,1,7,1,6,6,1,1
131822,1,7,1,8,8,1,9
52578,1,3,4,5,6,2,0
133434,1,7,1,3,4,2,6
69281,1,4,5,6,3,3,8
18185,1,1,2,3,5,2,8
27894,1,2,3,6,6,1,0
97133,1,5,6,7,8,1,0
145194,1,7,1,4,5,1,8
48189,1,3,4,6,8,2,8
45710,1,3,4,2,3,1,3
34893,1,2,3,4,5,1,9
29406,1,2,3,6,7,1,4
90300,1,5,6,7,8,1,8
148541,1,7,1,7,7,1,0
74749,1,4,5,8,8,1,0
33544,1,2,3,7,7,1,9
21967,1,2,3,4,6,2,0
120969,1,6,0,3,4,2,9
97268,1,5,6,7,8,1,0
27267,1,2,3,3,4,1,8
26753,1,2,3,3,4,1,9
105206,1,5,6,4,4,1,3
26911,1,2,3,6,6,1,9
102556,1,5,6,5,6,1,9
91086,1,5,6,5,6,1,0
18848,1,1,2,3,4,1,8
61191,1,3,4,6,7,1,7
91394,1,5,6,4,4,1,0
64774,1,4,5,4,5,1,0
12816,1,1,2,6,6,1,0
143579,1,7,1,4,5,1,0
21620,1,2,3,8,1,1,1
79174,1,4,5,3,4,1,0
79595,1,4,5,6,6,1,0
146571,1,7,1,6,7,2,2
72923,1,4,5,6,7,2,9
133408,1,7,1,7,8,2,8
98450,1,5,6,4,5,2,7
88190,1,5,6,5,7,2,3
53402,1,3,4,7,7,1,0
94005,1,5,6,4,5,1,3
149901,1,7,1,4,5,1,8
2579,1,1,2,4,5,2,0
112237,1,6,0,8,1,1,3
143242,1,7,1,5,5,1,2
49805,1,3,4,3,3,1,9
6253,1,1,2,6,7,1,0
20696,1,2,3,6,6,1,0
73827,1,4,5,3,4,1,9
93042,1,5,6,6,6,1,4
118228,1,6,0,6,6,1,3
99494,1,5,6,7,7,1,8
149506,1,7,1,4,5,1,3
131683,1,7,1,6,6,1,9
132626,1,7,1,6,7,1,9
114976,1,6,0,4,4,1,5
56728,1,3,4,4,4,1,9
98578,1,5,6,3,4,2,7
84800,1,5,6,4,5,2,5
71874,1,4,5,4,4,1,7
131918,1,7,1,5,5,1,9
12677,1,1,2,3,4,1,0
7427,1,1,2,7,7,1,0
121385,1,6,0,3,4,1,8
53119,1,3,4,4,5,1,0
56814,1,3,4,4,4,1,9
80856,1,4,5,6,7,2,0
86227,1,5,6,7,8,2,1
147794,1,7,1,3,6,2,0
133680,1,7,1,3,4,1,0
121105,1,6,0,4,5,1,9
60248,1,3,4,3,4,2,0
87653,1,5,6,4,4,1,0
56002,1,3,4,3,4,1,8
72294,1,4,5,3,3,1,8
106996,1,6,0,6,7,2,9
55575,1,3,4,7,8,2,3
4609,1,1,2,6,7,1,8
147584,1,7,1,7,7,1,1
43958,1,3,4,4,5,1,0
111194,1,6,0,7,8,1,0
45189,1,3,4,8,1,1,3
16510,1,1,2,6,8,2,1
134452,1,7,1,7,8,2,0
63329,1,3,4,5,6,1,0
95473,1,5,6,7,8,1,3
49863,1,3,4,6,7,1,9
80547,1,4,5,5,5,1,0
128090,1,6,0,5,6,1,3
145223,1,7,1,5,6,1,8
46393,1,3,4,6,7,1,8
88386,1,5,6,6,6,1,3
100826,1,5,6,6,6,1,9
28893,1,2,3,7,7,1,0
93909,1,5,6,4,5,1,3
63003,1,3,4,3,4,2,0
120749,1,6,0,3,4,1,9
62615,1,3,4,7,7,1,2
123209,1,6,0,8,8,2,7
52560,1,3,4,3,4,1,1
69862,1,4,5,4,5,1,3
127205,1,6,0,8,8,1,0
30061,1,2,3,7,8,1,3
39597,1,2,3,8,8,1,8
117135,1,6,0,7,7,1,0
132748,1,7,1,7,8,1,9
122781,1,6,0,4,5,1,0
92596,1,5,6,6,7,1,0
68162,1,4,5,3,4,2,8
84953,1,5,6,6,6,1,0
83338,1,4,5,4,4,1,8
128038,1,6,0,4,6,2,3
84549,1,5,6,3,4,1,5
128794,1,6,0,5,6,1,8
29370,1,2,3,3,4,1,4
134539,1,7,1,5,7,2,0
119441,1,6,0,4,5,1,8
137942,1,7,1,5,6,1,0
124817,1,6,0,6,6,1,8
3129,1,1,2,6,6,1,0
22780,1,2,3,8,8,1,3
131150,1,7,1,6,7,2,9
13071,1,1,2,5,7,2,2
127755,1,6,0,5,5,1,4
13506,1,1,2,4,5,1,1
127454,1,6,0,3,4,1,4
88256,1,5,6,7,8,1,3
129455,1,6,0,6,6,1,3
25638,1,2,3,7,8,1,8
122954,1,6,0,5,7,1,0
85585,1,5,6,5,5,1,0
99912,1,5,6,6,7,1,9
150391,1,7,1,2,3,1,8
137400,1,7,1,7,8,1,8
147232,1,7,1,8,8,1,1
133799,1,7,1,5,6,1,0
97618,1,5,6,3,4,1,0
20473,1,2,3,5,5,1,2
24111,1,2,3,7,7,1,3
86082,1,5,6,3,6,2,1
6595,1,1,2,4,4,1,0
41881,1,2,3,6,8,2,3
130702,1,7,1,4,6,2,9
49780,1,3,4,5,5,1,9
53868,1,3,4,5,6,1,3
54388,1,3,4,6,7,2,3
77708,1,4,5,7,7,1,9
109798,1,6,0,7,7,1,9
42624,1,3,4,6,7,1,8
132984,1,7,1,7,7,1,9
87392,1,5,6,5,6,1,0
9140,1,1,2,2,3,1,3
107124,1,6,0,5,5,2,9
51800,1,3,4,8,8,1,0
141717,1,7,1,3,3,1,8
129842,1,7,1,5,5,1,9
29419,1,2,3,3,4,1,4
37794,1,2,3,5,5,1,0
46693,1,3,4,3,4,2,8
36486,1,2,3,4,5,1,1
112915,1,6,0,3,3,1,3
8325,1,1,2,7,8,2,3
110838,1,6,0,8,8,1,1
142469,1,7,1,5,6,1,8
119734,1,6,0,7,8,1,8
70594,1,4,5,5,5,1,0
135913,1,7,1,5,6,1,3
107987,1,6,0,7,1,2,9
140796,1,7,1,7,8,1,8
132753,1,7,1,5,6,1,9
117709,1,6,0,5,6,1,0
38476,1,2,3,7,8,1,3
118446,1,6,0,5,5,1,3
15006,1,1,2,3,4,1,3
51480,1,3,4,7,8,2,2
113807,1,6,0,4,5,1,3
10239,1,1,2,3,3,1,9
42838,1,3,4,7,8,1,6
66089,1,4,5,8,1,2,0
117758,1,6,0,7,8,1,0
88338,1,5,6,3,4,1,3
60556,1,3,4,8,8,1,0
125599,1,6,0,3,4,1,8
68063,1,4,5,3,4,2,8
138346,1,7,1,4,6,2,0
16624,1,1,2,5,6,1,1
76892,1,4,5,6,6,1,3
28621,1,2,3,5,6,1,0
65878,1,4,5,3,4,1,0
98194,1,5,6,5,5,2,7
26864,1,2,3,4,5,2,9
16922,1,1,2,7,7,2,0
17642,1,1,2,5,6,1,3
46373,1,3,4,6,7,1,8
77815,1,4,5,3,3,1,9
124124,1,6,0,7,8,2,8
78697,1,4,5,3,4,1,9
13391,1,1,2,4,5,1,2
6266,1,1,2,3,3,1,0
180,1,1,2,5,5,1,9
23797,1,2,3,6,7,2,3
119056,1,6,0,4,5,1,8
6832,1,1,2,5,6,1,0
19071,1,1,2,5,5,1,8
100266,1,5,6,3,5,2,9
99307,1,5,6,5,7,2,8
26356,1,2,3,7,8,1,9
89258,1,5,6,7,8,1,8
71740,1,4,5,7,8,1,7
144312,1,7,1,5,5,1,4
57541,1,3,4,4,5,1,9
1586,1,1,2,5,5,1,6
149530,1,7,1,5,5,1,3
12647,1,1,2,3,3,1,0
131897,1,7,1,7,8,2,9
31548,1,2,3,5,6,1,0
30542,1,2,3,2,3,1,0
16506,1,1,2,3,3,1,1
111204,1,6,0,4,5,1,0
77829,1,4,5,3,4,2,9
122665,1,6,0,6,8,2,0
128073,1,6,0,7,8,1,3
92678,1,5,6,8,8,1,4
67640,1,4,5,4,5,1,3
59188,1,3,4,2,3,1,8
78005,1,4,5,6,7,1,9
89551,1,5,6,5,6,1,8
110959,1,6,0,7,8,1,1
145296,1,7,1,4,5,1,8
119459,1,6,0,5,6,1,8
43205,1,3,4,4,5,1,1
97944,1,5,6,6,7,1,0
89513,1,5,6,5,6,1,8
146882,1,7,1,3,4,1,0
140480,1,7,1,2,3,2,8
103136,1,5,6,4,4,1,9
71849,1,4,5,5,6,1,7
98958,1,5,6,7,8,1,8
110199,1,6,0,3,4,2,0
67043,1,4,5,3,5,2,1
139848,1,7,1,6,6,2,3
1870,1,1,2,5,6,1,0
57691,1,3,4,3,3,1,9
76101,1,4,5,4,5,1,4
146459,1,7,1,8,2,2,2
89289,1,5,6,7,7,1,8
10969,1,1,2,4,5,2,9
87859,1,5,6,5,6,1,3
39864,1,2,3,4,6,2,8
7494,1,1,2,4,5,1,0
77973,1,4,5,5,6,1,9
75615,1,4,5,3,4,1,0
7217,1,1,2,7,8,1,0
73613,1,4,5,4,5,2,9
22033,1,2,3,4,4,1,0
133163,1,7,1,6,7,1,0
58634,1,3,4,7,7,1,9
55742,1,3,4,3,4,1,3
30563,1,2,3,3,4,1,0
6413,1,1,2,4,5,1,0
70702,1,4,5,6,6,1,0
21343,1,2,3,5,8,2,1
40792,1,2,3,7,8,2,8
52917,1,3,4,7,8,2,0
20136,1,2,3,7,7,1,0
30679,1,2,3,6,7,1,0
51842,1,3,4,7,8,2,1
106452,1,5,6,4,5,2,0
65678,1,4,5,7,8,1,1
70060,1,4,5,7,8,1,8
131475,1,7,1,3,4,1,9
96807,1,5,6,6,6,1,0
24635,1,2,3,7,8,2,3
132562,1,7,1,5,5,1,9
107151,1,6,0,6,7,1,9
1880,1,1,2,5,5,1,0
29384,1,2,3,3,4,1,4
112914,1,6,0,8,8,1,3
83156,1,4,5,3,4,1,8
89634,1,5,6,5,5,1,8
143740,1,7,1,6,7,1,0
31506,1,2,3,5,7,2,0
140028,1,7,1,6,7,1,3
135252,1,7,1,7,8,1,3
3112,1,1,2,6,7,1,0
83294,1,4,5,3,4,1,8
49669,1,3,4,3,5,2,9
47159,1,3,4,6,7,2,8
132435,1,7,1,7,1,2,9
80617,1,4,5,3,4,1,0
34950,1,2,3,2,3,2,9
24823,1,2,3,3,3,1,3
